game_date,shirt_no,player_name,on_for,off_for
1989-10-03,4.0,Dave Martindale,,12.0
1989-10-03,7.0,Johnny Morrissey,,14.0
1989-10-03,12.0,Eddie Bishop,4.0,
1989-10-03,14.0,Jim Steel,7.0,
1989-10-14,3.0,Mark McCarrick,,12.0
1989-10-14,12.0,Eddie Bishop,3.0,
1989-10-16,4.0,Dave Martindale,,12.0
1989-10-16,14.0,Jim Steel,6.0,
1989-10-16,6.0,Steve Vickers,,14.0
1989-10-16,12.0,Eddie Bishop,4.0,
1989-10-20,14.0,Jim Steel,9.0,
1989-10-20,4.0,Dave Martindale,,12.0
1989-10-20,12.0,Eddie Bishop,4.0,
1989-10-20,9.0,Chris Malkin,,14.0
1989-10-23,14.0,Dave Martindale,2.0,
1989-10-23,12.0,David Fairclough,7.0,
1989-10-23,7.0,Johnny Morrissey,,12.0
1989-10-23,2.0,Dave Higgins,,14.0
1989-10-31,3.0,Mark McCarrick,,14.0
1989-10-31,14.0,Jim Steel,3.0,
1989-11-07,3.0,Mark McCarrick,,14.0
1989-11-07,7.0,Johnny Morrissey,,12.0
1989-11-07,12.0,Chris Malkin,7.0,
1989-11-07,14.0,David Fairclough,3.0,
1989-11-10,8.0,Jimmy Harvey,,12.0
1989-11-10,12.0,Dave Martindale,8.0,
1989-11-18,7.0,Johnny Morrissey,,14.0
1989-11-18,14.0,Chris Malkin,7.0,
1989-11-22,12.0,Dave Martindale,4.0,
1989-11-22,14.0,Chris Malkin,7.0,
1989-11-22,4.0,Eddie Bishop,,12.0
1989-11-22,7.0,Johnny Morrissey,,14.0
1989-11-25,12.0,Steve Mungall,6.0,
1989-11-25,14.0,David Fairclough,4.0,
1989-11-25,4.0,Dave Martindale,,14.0
1989-11-25,6.0,Steve Vickers,,12.0
1989-11-29,12.0,Eddie Bishop,7.0,
1989-11-29,14.0,David Fairclough,4.0,
1989-11-29,7.0,Chris Malkin,,12.0
1989-11-29,4.0,Dave Martindale,,14.0
1989-12-02,4.0,Dave Martindale,,14.0
1989-12-02,5.0,Mark Hughes,,12.0
1989-12-02,12.0,Eddie Bishop,5.0,
1989-12-02,14.0,Kenny Irons,4.0,
1989-12-12,14.0,Shaun Garnett,2.0,
1989-12-12,2.0,Dave Higgins,,14.0
1989-12-15,12.0,David Fairclough,4.0,
1989-12-15,4.0,Dave Martindale,,12.0
1989-12-26,8.0,Jimmy Harvey,,12.0
1989-12-26,12.0,Chris Malkin,8.0,
1989-12-30,7.0,David Fairclough,,12.0
1989-12-30,8.0,Jimmy Harvey,,14.0
1989-12-30,12.0,Chris Malkin,7.0,
1989-12-30,14.0,Eddie Bishop,8.0,
1990-01-06,5.0,Mark Hughes,,12.0
1990-01-06,12.0,Jim Steel,5.0,
1990-01-13,9.0,Chris Malkin,,12.0
1990-01-13,12.0,Jim Steel,9.0,
1990-01-19,8.0,Jimmy Harvey,,14.0
1990-01-19,9.0,Chris Malkin,,12.0
1990-01-19,12.0,Jim Steel,9.0,
1990-01-19,14.0,Eddie Bishop,8.0,
1990-02-03,14.0,Kenny Irons,5.0,
1990-02-03,12.0,Eddie Bishop,8.0,
1990-02-03,5.0,Mark Hughes,,14.0
1990-02-03,8.0,Jimmy Harvey,,12.0
1990-02-06,8.0,Jimmy Harvey,,12.0
1990-02-06,12.0,Eddie Bishop,8.0,
1990-02-09,7.0,Johnny Morrissey,,14.0
1990-02-09,14.0,Chris Malkin,7.0,
1990-02-17,5.0,Mark Hughes,,12.0
1990-02-17,12.0,Eddie Bishop,5.0,
1990-02-23,11.0,Tony Thomas,,14.0
1990-02-23,14.0,Dave Martindale,11.0,
1990-03-03,14.0,Dave Martindale,10.0,
1990-03-03,10.0,Ian Muir,,14.0
1990-03-06,12.0,Dave Martindale,3.0,
1990-03-06,3.0,Mark McCarrick,,12.0
1990-03-09,11.0,Tony Thomas,,12.0
1990-03-09,12.0,Dave Martindale,11.0,
1990-03-12,6.0,Steve Vickers,,12.0
1990-03-12,8.0,Jimmy Harvey,,14.0
1990-03-12,12.0,Eddie Bishop,6.0,
1990-03-12,14.0,Johnny Morrissey,8.0,
1990-03-17,8.0,Jimmy Harvey,,12.0
1990-03-17,12.0,Eddie Bishop,8.0,
1990-03-24,5.0,Mark Hughes,,14.0
1990-03-24,14.0,Johnny Morrissey,5.0,
1990-03-30,7.0,Chris Malkin,,14.0
1990-03-30,14.0,Johnny Morrissey,7.0,
1990-04-06,14.0,David Fairclough,7.0,
1990-04-06,12.0,Eddie Bishop,3.0,
1990-04-06,7.0,Johnny Morrissey,,14.0
1990-04-06,3.0,Steve Mungall,,12.0
1990-04-09,7.0,Chris Malkin,,12.0
1990-04-09,12.0,David Fairclough,7.0,
1990-04-14,8.0,Jimmy Harvey,,12.0
1990-04-14,12.0,Eddie Bishop,8.0,
1990-04-20,3.0,Steve Mungall,,14.0
1990-04-20,14.0,David Fairclough,3.0,
1990-04-23,5.0,Mark Hughes,,14.0
1990-04-23,8.0,Jimmy Harvey,,12.0
1990-04-23,12.0,Eddie Bishop,8.0,
1990-04-23,14.0,David Fairclough,5.0,
1990-04-28,12.0,Dave Martindale,4.0,
1990-04-28,14.0,David Fairclough,5.0,
1990-04-28,4.0,Neil McNab,,12.0
1990-04-28,5.0,Mark Hughes,,14.0
1990-05-02,7.0,Johnny Morrissey,,14.0
1990-05-02,11.0,Tony Thomas,,12.0
1990-05-02,12.0,Jimmy Harvey,11.0,
1990-05-02,14.0,David Fairclough,7.0,
1990-05-05,10.0,Ian Muir,,14.0
1990-05-05,14.0,Johnny Morrissey,10.0,
1990-05-27,12.0,Eddie Bishop,8.0,
1990-05-27,14.0,David Fairclough,3.0,
1990-05-27,3.0,Steve Mungall,,14.0
1990-05-27,8.0,Jimmy Harvey,,12.0
1990-08-25,8.0,Jimmy Harvey,,14.0
1990-08-25,14.0,Dave Martindale,8.0,
1990-08-31,14.0,Kenny Irons,5.0,
1990-08-31,12.0,Dave Martindale,3.0,
1990-08-31,5.0,Mark Hughes,,14.0
1990-08-31,3.0,Mark McCarrick,,12.0
1990-09-03,5.0,Mark Hughes,,12.0
1990-09-03,12.0,Chris Malkin,5.0,
1990-09-08,5.0,Mark Hughes,,12.0
1990-09-08,12.0,Dave Martindale,5.0,
1990-09-14,10.0,Ian Muir,,14.0
1990-09-14,14.0,Chris Malkin,10.0,
1990-09-17,11.0,Tony Thomas,,12.0
1990-09-17,12.0,Dave Martindale,11.0,
1990-09-21,11.0,Dave Martindale,,14.0
1990-09-21,14.0,Chris Malkin,11.0,
1990-09-28,14.0,Chris Malkin,7.0,
1990-09-28,7.0,Johnny Morrissey,,14.0
1990-10-01,3.0,Mark McCarrick,,12.0
1990-10-01,14.0,Chris Malkin,7.0,
1990-10-01,7.0,Johnny Morrissey,,14.0
1990-10-01,12.0,Dave Martindale,3.0,
1990-10-06,14.0,Kenny Irons,5.0,
1990-10-06,5.0,Mark Hughes,,14.0
1990-10-20,7.0,Johnny Morrissey,,12.0
1990-10-20,12.0,Eddie Bishop,7.0,
1990-10-22,7.0,Johnny Morrissey,,14.0
1990-10-22,14.0,Ged Brannan,7.0,
1990-10-30,5.0,Mark Hughes,,12.0
1990-10-30,11.0,Dave Martindale,,14.0
1990-10-30,12.0,Johnny Morrissey,5.0,
1990-10-30,14.0,Ged Brannan,11.0,
1990-11-03,8.0,Jimmy Harvey,,14.0
1990-11-03,14.0,Dave Martindale,8.0,
1990-11-03,10.0,Ian Muir,,12.0
1990-11-03,12.0,Johnny Morrissey,10.0,
1990-11-10,2.0,Dave Higgins,,14.0
1990-11-10,8.0,Jimmy Harvey,,12.0
1990-11-10,12.0,Eddie Bishop,8.0,
1990-11-10,14.0,Kenny Irons,2.0,
1990-11-27,6.0,Steve Vickers,,14.0
1990-11-27,8.0,Jimmy Harvey,,12.0
1990-11-27,12.0,Dave Martindale,8.0,
1990-11-27,14.0,Kenny Irons,6.0,
1990-12-01,14.0,Dave Martindale,7.0,
1990-12-01,7.0,Johnny Morrissey,,14.0
1990-12-01,8.0,Jimmy Harvey,,12.0
1990-12-01,12.0,Eddie Bishop,8.0,
1990-12-08,5.0,Mark Hughes,,12.0
1990-12-08,7.0,Johnny Morrissey,,14.0
1990-12-08,12.0,Jimmy Harvey,5.0,
1990-12-08,14.0,Kenny Irons,7.0,
1990-12-14,5.0,Mark Hughes,,12.0
1990-12-14,10.0,Ian Muir,,14.0
1990-12-14,12.0,Jimmy Harvey,5.0,
1990-12-14,14.0,Jim Steel,10.0,
1990-12-26,5.0,Mark Hughes,,12.0
1990-12-26,12.0,Ian Muir,5.0,
1990-12-29,5.0,Mark Hughes,,14.0
1990-12-29,10.0,Steve Cooper,,12.0
1990-12-29,12.0,Ian Muir,10.0,
1990-12-29,14.0,Steve Mungall,5.0,
1991-01-01,11.0,Tony Thomas,,12.0
1991-01-01,12.0,Johnny Morrissey,11.0,
1991-01-12,12.0,Steve Cooper,7.0,
1991-01-12,7.0,Johnny Morrissey,,12.0
1991-02-02,3.0,Ged Brannan,,14.0
1991-02-02,4.0,Neil McNab,,12.0
1991-02-02,12.0,Steve Cooper,4.0,
1991-02-02,14.0,Johnny Morrissey,3.0,
1991-02-16,6.0,Steve Vickers,,14.0
1991-02-16,10.0,Ian Muir,,12.0
1991-02-16,12.0,Steve Cooper,10.0,
1991-02-16,14.0,Neil McNab,6.0,
1991-02-19,9.0,Jim Steel,,12.0
1991-02-19,7.0,Kenny Irons,,14.0
1991-02-19,14.0,Johnny Morrissey,7.0,
1991-02-19,12.0,Steve Cooper,9.0,
1991-02-23,14.0,Johnny Morrissey,8.0,
1991-02-23,8.0,Jimmy Harvey,,14.0
1991-02-26,7.0,Kenny Irons,,14.0
1991-02-26,2.0,Dave Higgins,,12.0
1991-02-26,14.0,Johnny Morrissey,7.0,
1991-02-26,12.0,Steve Cooper,2.0,
1991-03-01,2.0,Dave Higgins,,12.0
1991-03-01,7.0,Johnny Morrissey,,14.0
1991-03-01,12.0,Kenny Irons,2.0,
1991-03-01,14.0,Chris Malkin,7.0,
1991-03-05,7.0,Johnny Morrissey,,14.0
1991-03-05,8.0,Jimmy Harvey,,12.0
1991-03-05,12.0,Kenny Irons,8.0,
1991-03-05,14.0,Chris Malkin,7.0,
1991-03-09,12.0,Kenny Irons,8.0,
1991-03-09,14.0,Chris Malkin,7.0,
1991-03-09,7.0,Johnny Morrissey,,14.0
1991-03-09,8.0,Jimmy Harvey,,12.0
1991-03-12,12.0,Chris Malkin,8.0,
1991-03-12,8.0,Jimmy Harvey,,12.0
1991-03-15,9.0,Jim Steel,,12.0
1991-03-15,11.0,Tony Thomas,,14.0
1991-03-15,12.0,Chris Malkin,9.0,
1991-03-15,14.0,Johnny Morrissey,11.0,
1991-03-18,7.0,Johnny Morrissey,,12.0
1991-03-18,12.0,Chris Malkin,7.0,
1991-03-23,10.0,Ian Muir,,12.0
1991-03-23,12.0,Chris Malkin,10.0,
1991-03-26,12.0,Steve Cooper,9.0,
1991-03-26,14.0,Jimmy Harvey,7.0,
1991-03-26,7.0,Johnny Morrissey,,14.0
1991-03-26,9.0,Jim Steel,,12.0
1991-04-02,14.0,Jimmy Harvey,5.0,
1991-04-02,12.0,Steve Cooper,10.0,
1991-04-02,5.0,Mark Hughes,,14.0
1991-04-02,10.0,Chris Malkin,,12.0
1991-04-05,5.0,Mark Hughes,,12.0
1991-04-05,10.0,Chris Malkin,,14.0
1991-04-05,12.0,Jimmy Harvey,5.0,
1991-04-05,14.0,Steve Cooper,10.0,
1991-04-09,12.0,Steve Cooper,10.0,
1991-04-09,14.0,Kenny Irons,7.0,
1991-04-09,7.0,Johnny Morrissey,,14.0
1991-04-09,10.0,Chris Malkin,,12.0
1991-04-12,12.0,Steve Cooper,9.0,
1991-04-12,8.0,Jimmy Harvey,,14.0
1991-04-12,9.0,Jim Steel,,12.0
1991-04-12,14.0,Ged Brannan,8.0,
1991-04-20,14.0,Kenny Irons,8.0,
1991-04-20,8.0,Jimmy Harvey,,14.0
1991-04-27,10.0,Steve Cooper,,12.0
1991-04-27,12.0,Chris Malkin,10.0,
1991-05-04,12.0,Chris Malkin,7.0,
1991-05-04,14.0,Dave Martindale,10.0,
1991-05-04,7.0,Johnny Morrissey,,12.0
1991-05-04,10.0,Steve Cooper,,14.0
1991-05-07,9.0,Jim Steel,,12.0
1991-05-07,12.0,Chris Malkin,9.0,
1991-05-11,5.0,Mark Hughes,,12.0
1991-05-11,14.0,Ged Brannan,9.0,
1991-05-11,9.0,Chris Malkin,,14.0
1991-05-11,12.0,Dave Martindale,5.0,
1991-05-19,14.0,Dave Martindale,3.0,
1991-05-19,3.0,Steve Mungall,,14.0
1991-05-22,12.0,Shaun Garnett,8.0,
1991-05-22,14.0,Chris Malkin,7.0,
1991-05-22,7.0,Johnny Morrissey,,14.0
1991-05-22,8.0,Dave Martindale,,12.0
1991-05-26,4.0,Neil McNab,,12.0
1991-05-26,6.0,Steve Vickers,,14.0
1991-05-26,12.0,Chris Malkin,4.0,
1991-05-26,14.0,Dave Martindale,6.0,
1991-06-01,8.0,Dave Martindale,,14.0
1991-06-01,9.0,Jim Steel,,12.0
1991-06-01,14.0,Jimmy Harvey,8.0,
1991-06-01,12.0,Chris Malkin,9.0,
1991-08-17,3.0,Ged Brannan,,14.0
1991-08-17,7.0,Johnny Morrissey,,12.0
1991-08-17,12.0,Chris Malkin,7.0,
1991-08-17,14.0,Neil McNab,3.0,
1991-08-20,12.0,Chris Malkin,9.0,
1991-08-20,9.0,Jim Steel,,12.0
1991-08-27,14.0,Neil McNab,6.0,
1991-08-27,6.0,Shaun Garnett,,14.0
1991-08-31,4.0,Kenny Irons,,14.0
1991-08-31,14.0,Neil McNab,4.0,
1991-09-03,7.0,Johnny Morrissey,,14.0
1991-09-03,10.0,Dave Martindale,,12.0
1991-09-03,12.0,Jimmy Harvey,10.0,
1991-09-03,14.0,Steve Cooper,7.0,
1991-09-07,4.0,Kenny Irons,,14.0
1991-09-07,7.0,Johnny Morrissey,,12.0
1991-09-07,12.0,Steve Cooper,7.0,
1991-09-07,14.0,Neil McNab,4.0,
1991-09-14,7.0,Johnny Morrissey,,12.0
1991-09-14,12.0,Steve Cooper,7.0,14.0
1991-09-14,14.0,Neil McNab,12.0,
1991-09-17,14.0,Graham Branch,5.0,
1991-09-17,12.0,Neil McNab,4.0,
1991-09-17,4.0,Kenny Irons,,12.0
1991-09-17,5.0,Mark Hughes,,14.0
1991-09-21,9.0,Chris Malkin,,12.0
1991-09-21,12.0,Jim Steel,9.0,
1991-09-28,12.0,Chris Malkin,7.0,
1991-09-28,14.0,Neil McNab,4.0,
1991-09-28,4.0,Kenny Irons,,14.0
1991-09-28,7.0,Johnny Morrissey,,12.0
1991-10-01,3.0,Ged Brannan,,12.0
1991-10-01,6.0,Steve Vickers,,14.0
1991-10-01,12.0,Steve Mungall,3.0,
1991-10-01,14.0,Graham Branch,6.0,
1991-10-04,3.0,Ged Brannan,,14.0
1991-10-04,14.0,Neil McNab,3.0,
1991-10-08,10.0,Dave Martindale,,14.0
1991-10-08,14.0,Neil McNab,10.0,
1991-10-08,4.0,Kenny Irons,,12.0
1991-10-08,12.0,Chris Malkin,4.0,
1991-10-12,12.0,Chris Malkin,7.0,
1991-10-12,7.0,Johnny Morrissey,,12.0
1991-10-12,14.0,Neil McNab,4.0,
1991-10-12,4.0,Kenny Irons,,14.0
1991-10-18,6.0,Steve Vickers,,12.0
1991-10-18,12.0,Chris Malkin,6.0,
1991-10-22,11.0,Steve Mungall,,14.0
1991-10-22,14.0,Jimmy Harvey,11.0,
1991-10-26,11.0,Steve Mungall,,12.0
1991-10-26,12.0,Chris Malkin,11.0,
1991-10-29,14.0,Jimmy Harvey,2.0,
1991-10-29,12.0,Steve Cooper,4.0,
1991-10-29,2.0,Jim Steel,,14.0
1991-10-29,4.0,Kenny Irons,,12.0
1991-11-05,3.0,Ged Brannan,,12.0
1991-11-05,12.0,Steve Cooper,3.0,
1991-11-08,9.0,Chris Malkin,,12.0
1991-11-08,12.0,Steve Cooper,9.0,
1991-11-16,5.0,Mark Hughes,,14.0
1991-11-16,9.0,Chris Malkin,,12.0
1991-11-16,12.0,Steve Cooper,9.0,
1991-11-16,14.0,Jimmy Harvey,5.0,
1991-11-22,3.0,Steve Mungall,,14.0
1991-11-22,9.0,Chris Malkin,,12.0
1991-11-22,12.0,Jim Steel,9.0,
1991-11-22,14.0,Jimmy Harvey,3.0,
1991-11-26,14.0,Jimmy Harvey,11.0,
1991-11-26,11.0,Ian Nolan,,14.0
1991-11-30,5.0,Mark Hughes,,12.0
1991-11-30,10.0,Dave Martindale,,14.0
1991-11-30,12.0,Chris Malkin,5.0,
1991-11-30,14.0,Jimmy Harvey,10.0,
1991-12-10,5.0,Mark Hughes,,14.0
1991-12-10,14.0,Jimmy Harvey,5.0,
1991-12-13,3.0,Ged Brannan,,14.0
1991-12-13,14.0,Jimmy Harvey,3.0,
1991-12-17,5.0,Mark Hughes,,14.0
1991-12-17,10.0,Steve Cooper,,12.0
1991-12-17,12.0,Jim Steel,10.0,
1991-12-17,14.0,Dave Martindale,5.0,
1991-12-28,12.0,Chris Malkin,5.0,
1991-12-28,5.0,Mark Hughes,,12.0
1992-01-01,12.0,Chris Malkin,10.0,
1992-01-01,10.0,Steve Cooper,,12.0
1992-01-04,12.0,Chris Malkin,3.0,
1992-01-04,10.0,Steve Cooper,,14.0
1992-01-04,14.0,Neil McNab,10.0,
1992-01-04,3.0,Steve Mungall,,12.0
1992-01-11,5.0,Mark Hughes,,12.0
1992-01-11,12.0,Ian Muir,5.0,
1992-01-17,4.0,Kenny Irons,,14.0
1992-01-17,5.0,Mark Hughes,,12.0
1992-01-17,12.0,Ian Muir,5.0,
1992-01-17,14.0,Neil McNab,4.0,
1992-02-08,2.0,Shaun Garnett,,12.0
1992-02-08,12.0,Ian Muir,2.0,
1992-02-11,12.0,Ian Muir,7.0,
1992-02-11,7.0,Johnny Morrissey,,12.0
1992-02-21,12.0,Chris Malkin,5.0,
1992-02-21,9.0,Dave Martindale,,14.0
1992-02-21,14.0,Jimmy Harvey,9.0,
1992-02-21,5.0,Mark Hughes,,12.0
1992-02-29,14.0,Graham Branch,5.0,
1992-02-29,12.0,Ian Muir,9.0,
1992-02-29,9.0,Chris Malkin,,12.0
1992-02-29,5.0,Mark Hughes,,14.0
1992-03-06,10.0,Pat Nevin,,12.0
1992-03-06,12.0,Ian Muir,10.0,
1992-03-17,10.0,Ian Muir,,12.0
1992-03-17,14.0,Steve Mungall,4.0,
1992-03-17,4.0,Dave Martindale,,14.0
1992-03-17,12.0,Jim Steel,10.0,
1992-03-27,12.0,Jim Steel,10.0,
1992-03-27,10.0,Ian Muir,,12.0
1992-03-31,7.0,Johnny Morrissey,,14.0
1992-03-31,14.0,Chris Malkin,7.0,
1992-04-04,4.0,Kenny Irons,,12.0
1992-04-04,12.0,Dave Martindale,4.0,
1992-04-10,12.0,Ian Muir,9.0,
1992-04-10,14.0,Dave Martindale,5.0,
1992-04-10,5.0,Jimmy Harvey,,14.0
1992-04-10,9.0,Jim Steel,,12.0
1992-04-15,2.0,Shaun Garnett,,12.0
1992-04-15,12.0,Jim Steel,2.0,
1992-04-18,7.0,Dave Martindale,,14.0
1992-04-18,14.0,Graham Branch,7.0,
1992-04-20,4.0,Kenny Irons,,12.0
1992-04-20,12.0,Chris Malkin,4.0,
1992-04-25,12.0,Chris Malkin,7.0,
1992-04-25,7.0,Johnny Morrissey,,12.0
1992-05-02,7.0,Chris Malkin,,14.0
1992-05-02,14.0,Graham Branch,7.0,
1992-08-19,12.0,Ian Muir,7.0,
1992-08-19,14.0,Graham Branch,10.0,
1992-08-19,7.0,Johnny Morrissey,,12.0
1992-08-19,10.0,Dave Martindale,,14.0
1992-08-22,4.0,Kenny Irons,,14.0
1992-08-22,14.0,Johnny Morrissey,4.0,
1992-08-25,2.0,Ged Brannan,,14.0
1992-08-25,9.0,Chris Malkin,,12.0
1992-08-25,12.0,Ian Muir,9.0,
1992-08-25,14.0,Johnny Morrissey,2.0,
1992-08-28,12.0,Neil McNab,5.0,
1992-08-28,5.0,Mark Hughes,,12.0
1992-09-01,11.0,Tony Thomas,,14.0
1992-09-01,14.0,Steve Mungall,11.0,
1992-09-12,3.0,Ian Nolan,,14.0
1992-09-12,10.0,Ian Muir,,12.0
1992-09-12,12.0,Chris Malkin,10.0,
1992-09-12,14.0,Steve Mungall,3.0,
1992-09-15,9.0,Chris Malkin,,14.0
1992-09-15,14.0,Steve Cooper,9.0,
1992-09-18,7.0,Johnny Morrissey,,14.0
1992-09-18,14.0,Steve Cooper,7.0,
1992-10-10,12.0,Kenny Irons,4.0,
1992-10-10,14.0,Steve Cooper,9.0,
1992-10-10,4.0,Dave Martindale,,12.0
1992-10-10,9.0,Chris Malkin,,14.0
1992-10-24,6.0,Steve Vickers,,14.0
1992-10-24,14.0,Mark Hughes,6.0,
1992-11-11,9.0,Chris Malkin,,12.0
1992-11-11,12.0,Ian Muir,9.0,
1992-11-14,3.0,Ged Brannan,,12.0
1992-11-14,12.0,Mark Hughes,3.0,
1992-11-24,2.0,Dave Higgins,,14.0
1992-11-24,9.0,Chris Malkin,,12.0
1992-11-24,12.0,Ian Muir,9.0,
1992-11-24,14.0,Mark Hughes,2.0,
1992-12-04,14.0,Dave Martindale,10.0,
1992-12-04,10.0,Neil McNab,,14.0
1992-12-08,14.0,John McGreal,2.0,
1992-12-08,12.0,Chris Malkin,8.0,
1992-12-08,8.0,Steve Cooper,,12.0
1992-12-08,2.0,Dave Higgins,,14.0
1992-12-26,4.0,Kenny Irons,,12.0
1992-12-26,12.0,Dave Martindale,4.0,
1993-01-02,3.0,Ged Brannan,,12.0
1993-01-02,12.0,Dave Martindale,3.0,
1993-01-09,4.0,Kenny Irons,,12.0
1993-01-09,12.0,Dave Martindale,4.0,
1993-01-15,11.0,Pat Nevin,,12.0
1993-01-15,12.0,Dave Martindale,11.0,
1993-01-23,12.0,Dave Martindale,10.0,
1993-01-23,14.0,Mark Hughes,5.0,
1993-01-23,5.0,Steve Mungall,,14.0
1993-01-23,10.0,Ian Muir,,12.0
1993-01-26,4.0,Kenny Irons,,14.0
1993-01-26,10.0,Ian Muir,,12.0
1993-01-26,12.0,Steve Cooper,10.0,
1993-01-26,14.0,Dave Martindale,4.0,
1993-02-06,4.0,Kenny Irons,,14.0
1993-02-06,14.0,Ian Muir,4.0,
1993-02-13,9.0,Chris Malkin,,14.0
1993-02-13,10.0,Neil McNab,,12.0
1993-02-13,12.0,Dave Martindale,10.0,
1993-02-13,14.0,Ian Muir,9.0,
1993-02-20,12.0,Ian Muir,11.0,
1993-02-20,4.0,Kenny Irons,,14.0
1993-02-20,11.0,Pat Nevin,,12.0
1993-02-20,14.0,Dave Martindale,4.0,
1993-02-23,14.0,Ian Muir,3.0,
1993-02-23,3.0,Ian Nolan,,14.0
1993-02-28,8.0,Neil McNab,,14.0
1993-02-28,10.0,Ian Muir,,12.0
1993-02-28,12.0,Kenny Irons,10.0,
1993-02-28,14.0,Mark Hughes,8.0,
1993-03-06,6.0,Steve Vickers,,12.0
1993-03-06,12.0,Mark Hughes,6.0,
1993-03-13,9.0,Tommy Coyne,,14.0
1993-03-13,14.0,Graham Branch,9.0,
1993-03-20,9.0,Chris Malkin,,14.0
1993-03-20,14.0,Graham Branch,9.0,
1993-03-23,8.0,Steve Cooper,,14.0
1993-03-23,14.0,Graham Branch,8.0,
1993-03-23,3.0,Ian Nolan,,12.0
1993-03-23,12.0,Dave Martindale,3.0,
1993-04-02,2.0,Dave Higgins,,12.0
1993-04-02,12.0,Steve Mungall,2.0,
1993-04-06,5.0,Mark Proctor,,12.0
1993-04-06,12.0,Steve Mungall,5.0,
1993-04-12,8.0,Dave Martindale,,14.0
1993-04-12,14.0,Steve Mungall,8.0,
1993-04-12,12.0,Tommy Coyne,5.0,
1993-04-12,5.0,Mark Proctor,,12.0
1993-04-24,12.0,John Aldridge,9.0,
1993-04-24,9.0,Tommy Coyne,,12.0
1993-05-01,12.0,Steve Mungall,2.0,
1993-05-01,14.0,Tommy Coyne,11.0,
1993-05-01,2.0,Dave Higgins,,12.0
1993-05-01,11.0,Tony Thomas,,14.0
1993-05-04,12.0,Steve Mungall,10.0,
1993-05-04,14.0,Tommy Coyne,4.0,
1993-05-04,4.0,Kenny Irons,,14.0
1993-05-04,10.0,Pat Nevin,,12.0
1993-05-16,10.0,Pat Nevin,,14.0
1993-05-16,14.0,Tommy Coyne,10.0,
1993-05-19,11.0,Ian Nolan,,14.0
1993-05-19,14.0,Tommy Coyne,11.0,
1993-08-24,10.0,Mark Proctor,,14.0
1993-08-24,11.0,Tony Thomas,,12.0
1993-08-24,12.0,Ian Nolan,11.0,
1993-08-24,14.0,Jon Kenworthy,10.0,
1993-08-31,3.0,Ian Nolan,,14.0
1993-08-31,12.0,Ian Muir,14.0,
1993-08-31,14.0,Jon Kenworthy,3.0,12.0
1993-09-04,14.0,Jon Kenworthy,11.0,
1993-09-04,12.0,Ian Muir,4.0,
1993-09-04,11.0,Tony Thomas,,14.0
1993-09-04,4.0,Kenny Irons,,12.0
1993-09-14,6.0,Shaun Garnett,,14.0
1993-09-14,9.0,Ian Muir,,12.0
1993-09-14,12.0,Jon Kenworthy,9.0,
1993-09-14,14.0,Mark Hughes,6.0,
1993-09-18,2.0,Dave Higgins,,12.0
1993-09-18,12.0,Jon Kenworthy,2.0,
1993-09-25,7.0,Jon Kenworthy,,14.0
1993-09-25,8.0,John Aldridge,,12.0
1993-09-25,12.0,Chris Malkin,8.0,
1993-09-25,14.0,Kenny Irons,7.0,
1993-10-05,5.0,Dave Martindale,,12.0
1993-10-05,12.0,Graham Branch,5.0,
1993-10-09,12.0,Graham Branch,4.0,
1993-10-09,4.0,Ged Brannan,,12.0
1993-10-16,7.0,Jon Kenworthy,,12.0
1993-10-16,12.0,Graham Branch,7.0,
1993-10-22,7.0,Jon Kenworthy,,12.0
1993-10-22,12.0,Graham Branch,7.0,
1993-10-26,12.0,Dave Martindale,4.0,
1993-10-26,14.0,Ian Muir,8.0,
1993-10-26,4.0,Ged Brannan,,12.0
1993-10-26,8.0,John Aldridge,,14.0
1993-10-30,7.0,Jon Kenworthy,,14.0
1993-10-30,14.0,Graham Branch,7.0,
1993-11-06,12.0,Graham Branch,7.0,
1993-11-06,14.0,Kenny Irons,4.0,
1993-11-06,4.0,Ged Brannan,,14.0
1993-11-06,7.0,Jon Kenworthy,,12.0
1993-11-13,9.0,Chris Malkin,,14.0
1993-11-13,14.0,Johnny Morrissey,9.0,
1993-11-20,9.0,Kenny Irons,,14.0
1993-11-20,14.0,Gary Jones,9.0,
1993-12-19,12.0,Graham Branch,7.0,
1993-12-19,14.0,Steve Mungall,5.0,
1993-12-19,5.0,Mark Proctor,,14.0
1993-12-19,7.0,Johnny Morrissey,,12.0
1993-12-27,8.0,John Aldridge,,12.0
1993-12-27,12.0,Graham Branch,8.0,
1994-01-03,12.0,Kenny Irons,5.0,
1994-01-03,5.0,Mark Proctor,,12.0
1994-01-03,8.0,Graham Branch,,14.0
1994-01-03,14.0,Jon Kenworthy,8.0,
1994-01-08,12.0,Graham Branch,5.0,
1994-01-08,5.0,Mark Proctor,,12.0
1994-01-16,2.0,Dave Higgins,,14.0
1994-01-16,6.0,Mark Hughes,,12.0
1994-01-16,12.0,Dave Martindale,6.0,
1994-01-16,14.0,John McGreal,2.0,
1994-01-23,3.0,Ian Nolan,,12.0
1994-01-23,12.0,Kenny Irons,3.0,
1994-01-26,10.0,Pat Nevin,,12.0
1994-01-26,12.0,Kenny Irons,10.0,
1994-01-29,2.0,Dave Higgins,,14.0
1994-01-29,3.0,Ian Nolan,,12.0
1994-01-29,12.0,Kenny Irons,3.0,
